note_id,type,title,desc,video_url,time,last_update_time,user_id,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,image_list,tag_list,last_modify_ts,note_url,source_keyword,xsec_token
68c4ece0000000001b01ee65,video,为什么宝拉敢做20%烟酰胺？,"宝拉珍选20%烟酰胺精华算得上是市面上的一朵奇葩（褒义！[偷笑R] 要知道在此之前，烟酰胺基本都是以3-5%的浓度配角的形式存在于护肤品里，所以烟酰胺虽然是护肤万金油，但你对它到底能实现什么效果，并没有清晰的体感。
	
所以去年宝拉总部西雅图时，我最想问副总裁Kate的问题就是，宝拉女士当初是怎么想到做20%高浓度烟酰胺的？Kate作为宝拉珍选最早的员工，给我们详细解释了烟酰胺精华的前世今生。",http://sns-video-alos.xhscdn.com/stream/1/110/259/01e8c4ecdf07e59b0103700399413dd5f2_259.mp4,1757736160000,1771142884000,5b5e9947e8ac2b5e9ac61595,耶鲁配方师Thomas,https://sns-avatar-qc.xhscdn.com/avatar/6473a3233e6d2bf88800e36a.jpg,995,466,148,72,,http://sns-webpic-qc.xhscdn.com/202604082230/da2320549cc3bef7b685dba50f70e893/1040g2sg31mbvuk2im8704a7m1qcke5cluraanso!nd_dft_wlteh_webp_3,,1775658694048,https://www.xiaohongshu.com/explore/68c4ece0000000001b01ee65?xsec_token=AB4t4No-CdZwCoIunvJAurPC1iWxEJXS_9zmbnabVKdMc=&xsec_source=pc_search,宝拉珍选成分,AB4t4No-CdZwCoIunvJAurPC1iWxEJXS_9zmbnabVKdMc=
5ef01eb8000000000101d060,video,【宝拉珍选的真相】成分党春天？烂脸神器？,"[斜眼R][斜眼R][斜眼R]有关注 #宝拉珍选[品牌]#宝拉珍选的小伙伴，会发现近几年他家的包装一直不停的换，那么到底发生什么了
[斜眼R][斜眼R][斜眼R]提到宝拉珍选，肯定要谈宝拉培刚了国内叫她宝拉大妈，宝拉女士之前是柜姐，他说柜姐的培训和他学到的东西完全不一样，所以辞去工作创办了自己的品牌
[斜眼R][斜眼R][斜眼R]宝拉女士一直在写书啊，带着我去柜台和美丽圣经，这两本书全是干货很经典感兴趣的可以去看看，他的理念就是好产品不需要卖的贵啊，成分足够有效就够了
[斜眼R][斜眼R][斜眼R]我相信我很多粉丝都有用过他家产品，他家包装变比较简洁，但是价格越来越贵了而且细心一点容量也越来越小了，但是在我看来，这很正常，资并且即使涨价还是很有性价比的
[斜眼R][斜眼R][斜眼R]但是我有一点不满意真的产品线太杂了，越来越多的产品不断推新，而且说实话他家有些产品的肤感很差很差，导致除了他家送的样品我不愿意买新品，这几年我也是只反复回购我爱用的产品，值得一说的是他家的水杨酸水在2000年发售了，至今已经20年了
[斜眼R][斜眼R][斜眼R]下面我来总的概括下他家产品的特点吧，首先你要是成分党，人类的本质是真香啊，他家产品你迟早会用的，水杨酸果酸a醇在他家的产品线都可以找到，然后普遍添加些植提来消炎啊，复配pca锌啊，泛醇啊来控油保湿，但是也带来一个问题，他是药妆所以就不适合普通人，像他家的抗老线，果酸啊a醇啊量都加的比较高，所以用这些产品要了解每个成分功效要仔细做研究所以学习成本很高
@美妆情报局  @美妆薯
#好物推荐#好物分享",http://sns-video-alos.xhscdn.com/f4619d119b32034ad13482aa7f1ba596293557af_v1_ln,1592794808000,1592823236000,58a411cd34609455873d8b6b,吃饭导师-私信看脸版,https://sns-avatar-qc.xhscdn.com/avatar/5eac1db8315f1b000171320a.jpg,969,204,165,43,,http://sns-webpic-qc.xhscdn.com/202604082230/5c8b654883339a18374000749ce2f295/5fd109f4-a73a-386a-8ae5-b85956ca6702!nd_dft_wlteh_webp_3,,1775658694049,https://www.xiaohongshu.com/explore/5ef01eb8000000000101d060?xsec_token=ABlrKgGV1ZhohCsMhkmdOB9MbkBCkC79alVLFgTsVaM_E=&xsec_source=pc_search,宝拉珍选成分,ABlrKgGV1ZhohCsMhkmdOB9MbkBCkC79alVLFgTsVaM_E=
5f50384c000000000101c742,normal,欧美皮肤科医生推荐的7款低浓度a醇产品,"大家好我是柯小柯。
最近太多人要我推荐浓度低的a醇类护肤品了。
于是给大家整理了七个出来～都是欧美知名度很高很多皮肤科医生推荐的产品。其中有两个是0.3%的其实这个浓度不算低但是评论区很多宝宝都在用也被多次问到所以这里就放上来了。
图一：宝拉珍选皮肤屏障修复面霜，a醇含量0.01。大概是市面上能找到最低浓度的a醇了。主打修复皮肤屏障。皮肤屏障受损还想不放弃继续刷a的宝宝可以考虑一下。[喝奶茶R][喝奶茶R][喝奶茶R]绝对不会翻车[偷笑R]浓度超级低[赞R][赞R][赞R]
图二：这个sunday riley蓝色的面油国内可能不火。国外这边几乎人人知道～适合油痘皮的一款夜间睡眠面油。[赞R][赞R] 里面加了低浓度的a醇～主打消炎镇静去红血丝和淡化痘印～是一款油皮也可以用的面油。
图八：奥杰尼视黄醇精华液。是美国的医美品牌。我之前用过他家的胜肽眼霜～这个牌子的成分还是比较良心的。几乎所有产品都喜欢用胜肽。这个精华液也是低浓度a醇➕三种胜肽 协作起抗衰老功效的。
其他几款大家应该都知道 具体看图片吧！[斜眼R][斜眼R]
新手小白，a醇爱好者，干敏皮，不耐受皮儿可以考虑收藏起来～
本帖不含任何广告推广，也没有任何推荐各位使用或尝试a醇类成分的目的。仅仅是对上一篇笔记各位宝宝疑问的解答。[微笑R][微笑R]
大家还有什么问题欢迎评论区留言哦～ 下篇笔记咱们继续解答。[斜眼R][斜眼R]",,1599092812000,1599092812000,549f51bb2e1d93782226b50b,柯小柯,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316esoc0lha00400vkt8rnd8b8g1fqj8,523,780,84,16,,"http://sns-webpic-qc.xhscdn.com/202604082230/8b362531cfa88f89b68c1f515b90307e/c0ec2226-0b9c-3294-ada8-b6b737484e51!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082230/757c06fa094c44e654b345df70ea9ad9/bf8b6171-1e43-3268-a63f-b184265adda6!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082230/60b0d16113aefacfc7e6f42568547e1c/b14b6b03-5df4-336c-83b8-3e47012a8518!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082230/4d2a6b807e658d7ed8c0583c0f4883a2/ab4a1b7d-f405-342f-a6bc-edba334f9c46!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082230/cc65a8f56a94639d95b88de7e683e1aa/a634b30d-beff-3a84-a740-e012263c1fe7!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082230/ca91c388b4ff82db2c3047ef16a7b6a0/f6815f53-bc02-35a2-b854-4416a2c2ff2c!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082230/02f10654bead244037b31d27158984a8/0982902e-d346-32d8-85e5-23c99735b7b3!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082230/cd7c5291ab84d0f11916840dc9b3e483/8643bc4b-5ba7-36ce-a5a7-d9b7ac28aa18!nd_dft_wlteh_webp_3",,1775658694050,https://www.xiaohongshu.com/explore/5f50384c000000000101c742?xsec_token=ABCUFA8ltM-PXAIJV32H2G0o-PFXYiexyshIQ6LnJUSgE=&xsec_source=pc_search,宝拉珍选成分,ABCUFA8ltM-PXAIJV32H2G0o-PFXYiexyshIQ6LnJUSgE=
66e3f1960000000026031a2c,normal,痘肌最伟大的抗老单品诞生了……,"好炸裂，成分党祖师太一出手都这么狠的吗？
当大家还在卷A醇衍生物和包裹技术的时候
宝拉大婶直接抬上来了0.16%的
阿达帕林前体——油醇阿达帕林酯
	
—
	
你没有听错，就是3代VA的那个阿达帕林
相比阿达帕林，油醇阿达帕林酯的转化步骤更少
但是保留了阿达帕林几乎所有功能
用听得懂的人话说就是
会比同浓度下，比A醇或阿达帕林都更温和
上脸几乎没有脱皮反黑的风险，还能辅助压红淡印
所以更适合油豆肌长期去使用
不仅能针对松弛垮脸，还能针对暗疮豆痕
长期用还能改善油豆皮很头疼的🔥性老化
	
—
	
这个新品精华还搭配了0.1%的视黄醛
油豆皮的市场，大婶你这是势在必得啊……
我都不想象用上它，我会变成多么开朗的小女孩
	
#新品[话题]# #新品抢先发[话题]# #行业内幕[话题]# #抗老[话题]#",,1726214550000,1726214550000,657b28e0000000003d029b58,爱喝苹果汁,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31537o4bb0m605nhgb1l096721oumbu0,433,411,61,33,,http://sns-webpic-qc.xhscdn.com/202604082231/6a68d00d89873b9791c0846bca386fca/1040g2sg317m9fgpd3ucg5pbr53gfd6qom4hemdg!nd_dft_wlteh_webp_3,"新品,新品抢先发,行业内幕,抗老",1775658694051,https://www.xiaohongshu.com/explore/66e3f1960000000026031a2c?xsec_token=ABIfH-qgsPDh3PNyQa3Scyg2oAFJmMoSPoFWCrtCJuwDY=&xsec_source=pc_search,宝拉珍选成分,ABIfH-qgsPDh3PNyQa3Scyg2oAFJmMoSPoFWCrtCJuwDY=
67805a26000000000b023b9a,normal,宝拉珍选是真的爱水杨酸,"不光有祛痘版的水杨酸精华露，居然还有抗老版的水杨酸精华，宝拉女士果然是油痘肌亲妈，从烟酰胺到A醇再到水杨酸，全都给你做成既抗老又战痘，那些说到了该抗老的年纪还在战痘的油皮，宝拉直接给你闭麦[微笑R]
	
这支水杨酸精华并不神秘，2%水杨酸剥脱提亮清理毛孔黑头，加了双重胜肽促进胶原蛋白生成抗老淡纹。配方不含酒精，靠多元醇促渗和保湿，另外还加了泛醇和甘草酸二钾等诸多舒缓成分，整体上脸还比较温和。
	
虽然作为老油皮我更喜欢用果酸平滑抗衰，但对那些毛孔还在库库冒油的年轻大油皮，水杨酸依然是不二之选，毕竟作为脂溶性酸它对黑头和痘痘的改善更有针对性，也能预防毛孔因反复堵塞导致不可挽回的粗大。
	
简单说下两款怎么选：20+满脸胶原只需要日常控油防毛孔堵塞或战痘的，选左边这支水杨酸精华露；25+轻熟龄油皮，抑痘祛黑头缩毛孔同时还想抗老的，选右边这支水杨酸精华。两款☀️白天用都要做好防晒，夜间用注意和其他产品叠加可能的刺激。",,1736464934000,1736464935000,5b5e9947e8ac2b5e9ac61595,耶鲁配方师Thomas,https://sns-avatar-qc.xhscdn.com/avatar/6473a3233e6d2bf88800e36a.jpg,403,256,98,56,,http://sns-webpic-qc.xhscdn.com/202604082231/c080bd4afde3ff8b69b9a1303970186a/1040g00831cf17s530m004a7m1qcke5cl9m9522g!nd_dft_wlteh_webp_3,,1775658694051,https://www.xiaohongshu.com/explore/67805a26000000000b023b9a?xsec_token=ABlMYEJUwayxg-vdZ5a_14OZ2sTq1GwIKzisz4ycO7JRA=&xsec_source=pc_search,宝拉珍选成分,ABlMYEJUwayxg-vdZ5a_14OZ2sTq1GwIKzisz4ycO7JRA=
6087d22f000000000102e005,normal,品牌解析｜创始人宝拉就是严重的痘痘肌,"追求真实护肤功效的美国药妆品牌
痘肌创始人
所以很多产品对痘痘肌比较友好
各位成分党应该都了解吧
-
▶️产品系列
大地之源系列（天然成分）
去角质系列（水杨酸、果酸）
平衡水油系列（油皮）
岁月屏障（抗衰）深蓝色凝时、浅蓝色皙白
净颜祛痘系列（祛痘）
Boost系列（浓缩成分系列）
修护保湿系列（干皮）
治愈护肤系列（进阶抗衰）
防线污染系列（防护污染）
舒缓镇定系列（舒缓敏感泛红）
OMEGA+（滋养）
男士去角质系列（男士）
-
▶️明星产品和官方提供的注意事项：
🔺水杨酸焕采精华液
（2%水杨酸明星产品）2%水杨酸、油茶萃取物
▫️晚间使用白天需要防晒
-
🔺净颜 祛痘爽肤水（比2酸更温和）
2%水杨酸、泛醇、甘油、甘草酸二钾、尿囊素、透明质酸钠
-
🔺男士去角质精华液
比2酸和净颜水多加抗衰和修复成分
水杨酸+多肽类抗衰+很多抗刺激和修复成分
-
🔺平衡化妆水：
烟酰胺、四己基癸醇抗坏血酸酯、泛醇、水解植物蛋白、透明质酸钠、神经酰胺、胆甾醇、植物鞘氨醇
-
🔺岁月屏障焕彩果酸柔肤精华乳：
5%果酸和0.5%水杨酸
▫️洁面和爽肤水后使用，使用1-2泵
▫️防晒提示：本产品含果酸，会增加皮肤对阳光的敏感度和晒伤的可能性。使用本产品一星期内注意防晒。
-
🔺岁月屏障 基底防护清透日乳SPF30：
全波段温和矿物防晒
氧化锌13%（广谱防晒剂）
▫️白天用在护肤的最后一步，日晒前15分钟涂抹，阳光直射至少两小时补涂一次。
-
🔺烟酰胺焕颜精华液：
10%高浓度烟酰胺（维护肌肤屏障/收缩粗大毛孔 ）抗坏血酸葡糖苷（维生素C/抗氧化剂）
▫️用于洁面、化妆水和去角质之后，每日1-2次，每次2-3滴，可与其他保湿或精华产品混合使用，也可单独使用。 白天需要加用SPF 25以上的广谱防晒。
-
🔺大地之源洁面凝胶：
癸基葡糖苷、椰油酰两性基乙酸钠、月桂基葡糖苷、椰油基葡糖苷、椰油酰谷氨酸钠、月桂基葡萄糖羧酸钠（使用植物提取清洁剂）
▫️先用温水湿润皮肤打出泡泡再上脸（而不是干手干脸）
-
🔺大地之源植物萃取爽肤水
甘油、透明质酸钠（天然皮肤修复成分）+植物提取物
-
🔺视黄醇紧致精华液
含1%视黄醇。
▫️晚上使用，一次2-3滴。 白天用SPF30或更高防晒。
-
🔺维生素C15紧致精华液
15% 维C、维E、透明质酸钠、阿魏酸
……其他见图片吧写不开了",,1619513903000,1619514392000,5f8069440000000001006369,三个博士实验室,https://sns-avatar-qc.xhscdn.com/avatar/611bac65b2f6d14ef6d44c65.jpg,346,271,3,30,,"http://sns-webpic-qc.xhscdn.com/202604082231/369c1c939c6a08b534e7c5087feb38b9/74940971-7729-34d2-9103-8097cc67993a!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082231/6d8cfb7684c8223b2b043272b925cd33/21f3d90f-d711-3aa9-9ff8-93f09ae70d37!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082231/d89608ca4e5cad8bb9c5813fa29b59e9/dfa66c0d-5e3d-3db5-9f29-b97ef2729eb6!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082231/7018a893f0f843d0909a18352382bca7/651c9455-125f-3b74-96ec-89f7f0b8de8b!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082231/4d4985703635091bc1f19d69c6aa3099/f05934eb-48ee-30bc-a1e5-74ed6b9e925d!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082231/647fc5c17d58781452d0be9a27022d05/4e5e026b-a9ac-3cce-acbe-4f24d9c23998!nd_dft_wlteh_webp_3",,1775658694052,https://www.xiaohongshu.com/explore/6087d22f000000000102e005?xsec_token=ABYNPHdbxc73YlVOdnb0Cc3VlRWE7eVGTilkvJgbo9yDM=&xsec_source=pc_search,宝拉珍选成分,ABYNPHdbxc73YlVOdnb0Cc3VlRWE7eVGTilkvJgbo9yDM=
68050890000000001c010fa8,normal,毛孔管理霸霸—Paula’s Choice 20%,"这瓶Paula’s Choice 20% Niacinamide Treatment，一年半里我已经用掉第三瓶了！是真·干掉三瓶的那种狠货！
20%烟酰胺+乙酰葡糖胺+马齿苋的黄金组合，简直是为我们熟龄大油皮量身定制的「毛孔镇压神器」。我这种四季泛油、年轮渐显、毛孔能养猫的大脸盘子，遇到它真的算是命运安排。
四季都能用的真爱精华
•	春天换季，可以稳住我容易爆痘的T区；
•	夏天大油田，它控油清爽不闷痘；
•	秋冬干冷，可以叠加保湿类精华
肤感体验：
轻薄水感，但是我觉得比较粘腻，但又紧绷。叠加其他精华和面霜后，如果再涂防晒有搓泥风险。目前来看tacha防晒、ultra violette、Dr.DG防晒和它不搓泥。
	
没有香精，没有刺激，用起来就像个脾气很好的朋友，默默帮我把毛孔一个个劝回家。
	
效果汇报（来自三瓶老用户）
•	毛孔：脸颊+鼻翼有“视觉缩水”效果，妆面更干净了；
•	肤色：略有提亮，暗沉减少，可能是乙酰葡糖胺在悄悄发力。
总结：已经回购了两瓶，等黑五打折正好用完可以在回购。配方简单直白不华丽，但很能打。建议油皮姐妹们都试一试。
当然啦，不管毛孔怎么大，我都很爱它们，因为这是我的一部分。接受自己。只是在能力范围内如果想缩小毛孔，那当然也没问题[微笑R]
#油皮[话题]# #毛孔[话题]#",,1745160336000,1745160337000,5f639b6800000000010095a5,我叫小胖你叫啥,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30ump7iofla005nr3jdk095d5u3p36d0,318,224,37,26,,http://sns-webpic-qc.xhscdn.com/202604082231/65b19da332df3aebb418baf72249626c/notes_pre_post/1040g3k831ggj891c34005nr3jdk095d530o9ie8!nd_dft_wlteh_webp_3,"油皮,毛孔",1775658694054,https://www.xiaohongshu.com/explore/68050890000000001c010fa8?xsec_token=AB6-QzmwOWd1XBe19EkAHbyh8CYEOGq_9rtOO6VmZ_n0Q=&xsec_source=pc_search,宝拉珍选成分,AB6-QzmwOWd1XBe19EkAHbyh8CYEOGq_9rtOO6VmZ_n0Q=
67403a890000000002038bc9,normal,可能是最适合油痘肌的VA精华了,"我之前写过，宝拉珍选的Clinical系列真的很像是给油皮、油痘肌量身定做的，从20%烟酰胺到0.3%双A再到色沉修护精华，都是针对油皮因出油、长痘引起的暗沉、粗糙和毛孔粗大作文章。
	
如果之前还只是怀疑，那么前不久在🇺🇸上市的双A PRO精华，则坐实了宝拉Clinical系列对油皮的关爱：它大概是迄今为止，最适合油痘肌拿来战痘抗老的VA精华了。
	
这款很特别的是两种VA没有用到A醇，而是用了比A醇转化率更高的A醛，以及阿达帕林的酯化物Adapanoid，这是一种新型的VA衍生物，我们暂且叫它阿达PRO好了。
	
说它是最适合油痘肌的VA精华，是因为A醛和阿达都是VA家族中，对改善闭口、黑头和痘痘效果不错的，同时也都继承了VA改善光老化引起的纹路及色沉的效果。
	
A醛因为分子上带醛基本身有一定平衡🦠群的作用，和A醇比不仅抑痘通路更完善，转化效率也更高，0.1%的浓度能达到0.3%左右A醇的效果，磨皮细腻很不错。
	
阿达PRO和阿达帕林，类似于HPR和A酸的关系，本质是阿达帕林和油醇的酯化物，比阿达温和的同时也规避了其只能用在OTC💊中的限制。原料商的临床数据显示，阿达PRO对改善泛红和经皮失水也有效果。
	
不过对于爆痘期的油痘肌来说，短线战痘还是酸来得更快，这支可以作为辅助。它也很适合25+但仍然时不时长痘的油皮，日常抑痘减少闭口黑头的同时，抗老淡纹、均匀肤色、磨皮细腻。
	
⚠️因为含VA，A醇/A醛新手要建立耐受，不建议皮肤特别敏感的使用",,1732262537000,1732262537000,5b5e9947e8ac2b5e9ac61595,耶鲁配方师Thomas,https://sns-avatar-qc.xhscdn.com/avatar/6473a3233e6d2bf88800e36a.jpg,299,237,116,32,,"http://sns-webpic-qc.xhscdn.com/202604082231/f29f4812a8f1a608c48aa6834f95897d/1040g2sg31agdcd4gng704a7m1qcke5cls6favc0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082231/fb1989c1a21803431d60e2bd24481965/1040g2sg31agdcd4gng7g4a7m1qcke5clq6ph2j0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082231/0478260bf54622d05f6267ad3efe6aba/1040g2sg31agdcd4gng804a7m1qcke5clsg2itdg!nd_dft_wlteh_webp_3",,1775658694055,https://www.xiaohongshu.com/explore/67403a890000000002038bc9?xsec_token=ABOMWeHvYMQ5fgCtFrslYRZ1wyKLHHp3oKLTwc5ux081E=&xsec_source=pc_search,宝拉珍选成分,ABOMWeHvYMQ5fgCtFrslYRZ1wyKLHHp3oKLTwc5ux081E=
6215f483000000000102a58f,normal,是谁告诉我宝拉珍选物理防晒霜好用的？？？！,"是谁推荐的？姐妹你出来，我给你一个马东锡点赞！！
	
宝拉珍选这个全名是叫岁月屏障清透防晒霜隔离，SPF30 的物理防晒隔离，暂时和德玛依并列成我物理防晒top1，挤出来是有点深色的质地，涂后有那么1%的润色效果吧。不白不油不难推，后续上妆不搓泥（鼠来宝bgm），没香味成分好，好像氧化锌含量很高？除了脂皮和玫瑰皮，普通皮肤用也绝对服服帖帖。
脂溢性皮炎  敏感肌  玫瑰痤疮",,1645606019000,1645606074000,54e6b78cb4c4d656e2cf423b,格林,https://sns-avatar-qc.xhscdn.com/avatar/5ff5e9e6b7d278ad47a0fb0e.jpg,271,154,114,33,,"http://sns-webpic-qc.xhscdn.com/202604082231/22754a96a205ed9e1ec01a1487796e74/6967f748-7da9-38aa-9769-779ae052282c!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082231/e03c8980df85ab843bc1ca82145ccb8b/250c3ae7-c181-357b-a434-891ad4ae513d!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202604082231/59e1c0b15ad0e4b2455663bf3961e610/523c210f-ca3c-3874-ad63-ba3aa54f9771!nd_dft_wlteh_webp_3",,1775658694055,https://www.xiaohongshu.com/explore/6215f483000000000102a58f?xsec_token=ABIZrbbdOalWxA8YbKCZ8ckqebgKeyTb_nW7xiUib8Kgs=&xsec_source=pc_search,宝拉珍选成分,ABIZrbbdOalWxA8YbKCZ8ckqebgKeyTb_nW7xiUib8Kgs=
693a8b4a000000001f008236,normal,宝拉珍选不只有水杨酸！油痘护理样样封神！,"哪个油痘成分党没有几件宝拉珍选产品护体呢？
没想到现在给室友推荐这个品牌，竟然会被说是“老掉牙的时代眼泪”🥹
	
[加油R]这些经典产品不但当年引领潮流，放在今天也依旧能打啊！！！
如果你想要的是“最新颖”“讨论度最高”的护肤品，确实有更多选择，但如果看重的是扎实成分和科学配方，宝拉珍选绝对是一直在更新知识库的“护肤教科书”！
--
✅2%水杨酸
如果只能给宝拉贴一个标签，“用酸领头羊”肯定会胜出，水杨酸在油痘护肤界能有今日地位，这瓶精华功不可没。
想控油嫩毛孔+去闭口的年轻油痘皮都去用这个黑瓶，质地轻薄似水，可以当水用也可以单独湿敷T区，非敏皮都能接受的温和度。25+有抗初老需求还可以试试加了胜肽促胶原的蓝瓶。
--
✅壬二酸
近年爆火的壬二酸，要论头批伯乐也是宝拉。
壬二酸复配低浓度水杨酸的配方通杀粗糙爆痘甚至痘印，同时舒缓体系够健全，也就刚上脸的两三秒微微刺痒，后续不疼不红也不掉皮。
更适合红肿痘点涂，我每次经期前的姨妈痘，用它点上两三回就跟被放了气的皮球似的瘪下去，可惜现在不好买了。
--
✅绿鼻涕洁面
敏皮回头客多如牛毛。
有人追捧是因为温和，不含皂基又复配芦荟提取和多糖，洗完脸蛋透气不拔干，脂皮玫瑰也能舒服享受；还有人追捧是因为洗卸一体，防晒和矿物粉都不用再单独卸妆。
但绿鼻涕也不是瞎叫的，啫喱质地黏糊糊，不怎么起泡，需要用水多冲一会才冲得干净。
--
✅视黄醇身体乳
老牌成分党玩A也是教科书级别，精华三部曲很多博主都区分过了，我就分享个冷门身体乳吧。
0.1%是嫩肤亮白都能看到效果的浓度，正适合我这种脖子和手比脸黑的人统一色号用，想改善手肘膝盖粗糙和颈纹、背后痘也不会失望。
质地略厚但不黏腻、很容易涂开，干皮全年/油皮秋冬适用。白天千万记得防晒啊！
--
✅物理防晒
推荐油痘油敏用物理防晒是因为温和不闷痘还自带控油力，这瓶spf30的防晒值也刚好适合秋冬通勤。
上脸轻薄水润，成膜后哑光，不压散粉也能干爽到下午。润色遮瑕还没粉感是真的，但是颜色对白皮不友好！大概是黄二白喜欢的自然通透感？
#宝拉珍选[话题]##成分党[话题]##油皮护肤[话题]##油痘皮[话题]##水杨酸[话题]##壬二酸[话题]##防晒[话题]##洁面[话题]##护肤就爱小众品牌[话题]#",,1765444426000,1765444426000,5e0d6b0c0000000001008b63,木子是个医学喵🐱,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31di0esa60m005ngddc6092r39mfeus8,243,83,33,2,,http://sns-webpic-qc.xhscdn.com/202604082231/4b7e60f8dd41f0b70e1041bd319c1931/notes_pre_post/1040g3k831purnpr66q705ngddc6092r3v8rrl80!nd_dft_wlteh_webp_3,"宝拉珍选,成分党,油皮护肤,油痘皮,水杨酸,壬二酸,防晒,洁面,护肤就爱小众品牌",1775658694056,https://www.xiaohongshu.com/explore/693a8b4a000000001f008236?xsec_token=ABEwdBm6BDphYFZunsafYNldQqw5bKSIPHjZulVDB24T8=&xsec_source=pc_search,宝拉珍选成分,ABEwdBm6BDphYFZunsafYNldQqw5bKSIPHjZulVDB24T8=
693b7d5a000000001e03920f,normal,宝拉珍选水杨酸好用,"用不完真的用不完
	
因为太好用所以囤了好多 感觉这个已经过期了 但是仍然不耽误我用[暗中观察R]
	
整体配方精简，无香精、酒精、 parabens 防腐剂，主打高效 exfoliation 同时兼顾温和性，对混油皮很友好，闭口消的很快，但是用多了会起皮
	
不过也千人千异，我弟用了就没啥大作用[坏笑R]
#水杨酸[话题]# #护肤[话题]# #刷酸[话题]#",,1765506394000,1765506394000,67f9bba3000000000601f27c,道心坚定韩泡泡,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31q8ji54r7o6g5pvpnehhjsjshaf5468,217,117,89,35,,http://sns-webpic-qc.xhscdn.com/202604082231/267a681a665902d9c4dc67ee574ee903/notes_pre_post/1040g3k831pvonja9n26041ssbp79lajvi5j0k1g!nd_dft_wlteh_webp_3,"水杨酸,护肤,刷酸",1775658694056,https://www.xiaohongshu.com/explore/693b7d5a000000001e03920f?xsec_token=AB0p_2e5r7DsTiiyMAu47NHWpYnI_COg37m631b7LyZoY=&xsec_source=pc_search,宝拉珍选成分,AB0p_2e5r7DsTiiyMAu47NHWpYnI_COg37m631b7LyZoY=
5ee09bed00000000010023f1,normal,Paula’s Choice 宝拉珍选水杨酸,"👧🏻本人肤质：22岁 干皮 易长闭口 偶尔姨妈痘
💻基本信息：BHA => beta hydroxy acid => 水杨酸，2%的比例能温和清洁毛孔去除角质，适合所有皮肤和新手。搭配A醇效果更好。他们还有一个clear系列给痘肌的，同样成分但多了个去红。
✍🏻使用感受：水状质地，洗完脸后倒在化妆棉上擦拭。一周三四次。擦完后我会感觉有一层薄薄的油膜，但是没有任何不舒适或干燥。等个一分钟再进行后续护肤。
用之前我的黑头用手摸是感觉得到的，并且上妆后经常浮粉。使用后皮肤明显变光滑，光泽感变好，粉底也变服帖。每次我用新产品都会把别的活性成分停掉，一段时间下来这个确实对我皮肤有改善。
👩🏻‍🏫总结：已经空瓶，会回购，原价$29.50但是官网经常打折所以推荐八折时购入。
打分：4.5/5",,1591778285000,1592311717000,5982d55e6a6a694ee8052599,Fionx_,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317qbfage3k0049navkals9cpp2rm9t0,215,160,52,55,,http://sns-webpic-qc.xhscdn.com/202604082231/7261270e622dce7e3b9eb41a53e9576a/de5d2cd8-42a5-308b-9a12-11cf45e12951!nd_dft_wlteh_webp_3,,1775658694057,https://www.xiaohongshu.com/explore/5ee09bed00000000010023f1?xsec_token=ABWA5ZTVWd7c7NA1rmV-0ZDfJ9hrMEmlTY_ZJMLF33P4k=&xsec_source=pc_search,宝拉珍选成分,ABWA5ZTVWd7c7NA1rmV-0ZDfJ9hrMEmlTY_ZJMLF33P4k=
